Entity;Day;Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)
United States;2020/03/20;0.067761496
United States;2020/03/21;0.0936949
United States;2020/03/22;0.12757565
United States;2020/03/23;0.16898546
United States;2020/03/24;0.21081354
United States;2020/03/25;0.2706277
United States;2020/03/26;0.34633654
United States;2020/03/27;0.44546908
United States;2020/03/28;0.5592415
United States;2020/03/29;0.7244624
United States;2020/03/30;0.9101791
United States;2020/03/31;1.1389787
United States;2020/04/01;1.3343159
United States;2020/04/02;1.6576469
United States;2020/04/03;2.0006373
United States;2020/04/04;2.4063697
United States;2020/04/05;2.7782214
United States;2020/04/06;3.1898096
United States;2020/04/07;3.695093
United States;2020/04/08;4.1384706
United States;2020/04/09;4.6031804
United States;2020/04/10;5.0632896
United States;2020/04/11;5.4476895
United States;2020/04/12;5.8095026
United States;2020/04/13;6.0822215
United States;2020/04/14;6.075529
United States;2020/04/15;6.165041
United States;2020/04/16;6.3068385
United States;2020/04/17;6.5201616
United States;2020/04/18;6.610092
United States;2020/04/19;6.6498284
United States;2020/04/20;6.50594
United States;2020/04/21;6.562826
United States;2020/04/22;6.6347704
United States;2020/04/23;6.735576
United States;2020/04/24;6.522253
United States;2020/04/25;6.3294253
United States;2020/04/26;6.231966
United States;2020/04/27;6.2503705
United States;2020/04/28;6.058798
United States;2020/04/29;5.8128486
United States;2020/04/30;5.577775
United States;2020/05/01;5.659758
United States;2020/05/02;5.766001
United States;2020/05/03;5.703259
United States;2020/05/04;5.5848856
United States;2020/05/05;5.5334373
United States;2020/05/06;5.4422517
United States;2020/05/07;5.577357
United States;2020/05/08;5.545567
United States;2020/05/09;5.45982
United States;2020/05/10;5.3364267
United States;2020/05/11;5.28707
United States;2020/05/12;5.1452727
United States;2020/05/13;5.04614
United States;2020/05/14;4.669269
United States;2020/05/15;4.3204226
United States;2020/05/16;4.2827773
United States;2020/05/17;4.237185
United States;2020/05/18;4.1317782
United States;2020/05/19;4.070709
United States;2020/05/20;4.0339003
United States;2020/05/21;3.885829
United States;2020/05/22;3.8301976
United States;2020/05/23;3.4704762
United States;2020/05/24;3.5796473
United States;2020/05/25;3.4533265
United States;2020/05/26;3.3951855
United States;2020/05/27;3.2868507
United States;2020/05/28;3.1329234
United States;2020/05/29;3.0956964
United States;2020/05/30;3.1659677
United States;2020/05/31;2.8484924
United States;2020/06/01;2.8355258
United States;2020/06/02;2.7874234
United States;2020/06/03;2.7890966
United States;2020/06/04;2.8405452
United States;2020/06/05;2.7305372
United States;2020/06/06;2.5774465
United States;2020/06/07;2.5042474
United States;2020/06/08;2.405115
United States;2020/06/09;2.3716524
United States;2020/06/10;2.4072063
United States;2020/06/11;2.3624501
United States;2020/06/12;2.3038907
United States;2020/06/13;2.3051457
United States;2020/06/14;2.2461681
United States;2020/06/15;2.2528605
United States;2020/06/16;2.2093594
United States;2020/06/17;2.1043708
United States;2020/06/18;2.0403738
United States;2020/06/19;1.9575543
United States;2020/06/20;1.8550755
United States;2020/06/21;1.8634411
United States;2020/06/22;1.8178484
United States;2020/06/23;1.7860591
United States;2020/06/24;1.7400483
United States;2020/06/25;1.7701645
United States;2020/06/26;1.7735107
United States;2020/06/27;2.5640614
United States;2020/06/28;2.5435658
United States;2020/06/29;2.5506766
United States;2020/06/30;2.5615518
United States;2020/07/01;2.5807927
United States;2020/07/02;2.5456572
United States;2020/07/03;2.5833025
United States;2020/07/04;1.8182667
United States;2020/07/05;1.861768
United States;2020/07/06;1.8391808
United States;2020/07/07;1.8479648
United States;2020/07/08;1.9052691
United States;2020/07/09;2.016532
United States;2020/07/10;2.1407614
United States;2020/07/11;2.2482595
United States;2020/07/12;2.3126748
United States;2020/07/13;2.459073
United States;2020/07/14;2.6180198
United States;2020/07/15;2.673651
United States;2020/07/16;2.6677952
United States;2020/07/17;2.6857812
United States;2020/07/18;2.7393212
United States;2020/07/19;2.78826
United States;2020/07/20;2.8367805
United States;2020/07/21;2.8752625
United States;2020/07/22;2.9321487
United States;2020/07/23;3.0488489
United States;2020/07/24;3.0777104
United States;2020/07/25;3.1467266
United States;2020/07/26;3.2316377
United States;2020/07/27;3.291452
United States;2020/07/28;3.2993991
United States;2020/07/29;3.3282607
United States;2020/07/30;3.3157122
United States;2020/07/31;3.3106928
United States;2020/08/01;3.3717618
United States;2020/08/02;3.4073157
United States;2020/08/03;3.4140081
United States;2020/08/04;3.401878
United States;2020/08/05;3.3671608
United States;2020/08/06;3.329097
United States;2020/08/07;3.362978
United States;2020/08/08;3.283923
United States;2020/08/09;3.2621722
United States;2020/08/10;3.2115602
United States;2020/08/11;3.202358
United States;2020/08/12;3.1780977
United States;2020/08/13;3.188973
United States;2020/08/14;3.2165797
United States;2020/08/15;3.209887
United States;2020/08/16;3.0969512
United States;2020/08/17;3.0588877
United States;2020/08/18;3.0542867
United States;2020/08/19;2.9881983
United States;2020/08/20;2.9170904
United States;2020/08/21;2.8911572
United States;2020/08/22;2.8095922
United States;2020/08/23;2.7928612
United States;2020/08/24;2.8154483
United States;2020/08/25;2.7932794
United States;2020/08/26;2.7711105
United States;2020/08/27;2.751033
United States;2020/08/28;2.6665404
United States;2020/08/29;2.6414435
United States;2020/08/30;2.6531553
United States;2020/08/31;2.5833025
United States;2020/09/01;2.533527
United States;2020/09/02;2.5205603
United States;2020/09/03;2.5121946
United States;2020/09/04;2.4377408
United States;2020/09/05;2.441087
United States;2020/09/06;2.3862922
United States;2020/09/07;2.3703976
United States;2020/09/08;2.3570125
United States;2020/09/09;2.3001263
United States;2020/09/10;2.171714
United States;2020/09/11;2.1474538
United States;2020/09/12;2.0989332
United States;2020/09/13;2.0817838
United States;2020/09/14;2.0236428
United States;2020/09/15;2.0382824
United States;2020/09/16;2.014022
United States;2020/09/17;2.117756
United States;2020/09/18;2.2319465
United States;2020/09/19;2.1901186
United States;2020/09/20;2.1650217
United States;2020/09/21;2.1700408
United States;2020/09/22;2.0713267
United States;2020/09/23;2.1457806
United States;2020/09/24;2.086803
United States;2020/09/25;2.00482
United States;2020/09/26;2.0081663
United States;2020/09/27;1.9977093
United States;2020/09/28;1.9935265
United States;2020/09/29;2.0010555
United States;2020/09/30;1.943751
United States;2020/10/01;2.0002189
United States;2020/10/02;1.909452
United States;2020/10/03;1.9065241
United States;2020/10/04;1.9604822
United States;2020/10/05;1.9190725
United States;2020/10/06;1.9592274
United States;2020/10/07;2.0044017
United States;2020/10/08;1.9374769
United States;2020/10/09;1.9776318
United States;2020/10/10;1.9784683
United States;2020/10/11;1.930366
United States;2020/10/12;1.9788866
United States;2020/10/13;1.9684296
United States;2020/10/14;1.9638286
United States;2020/10/15;1.9709393
United States;2020/10/16;1.9872522
United States;2020/10/17;1.9713576
United States;2020/10/18;2.0081663
United States;2020/10/19;2.0131857
United States;2020/10/20;2.0801105
United States;2020/10/21;2.128213
United States;2020/10/22;2.186354
United States;2020/10/23;2.2859046
United States;2020/10/24;2.3775082
United States;2020/10/25;2.3938212
United States;2020/10/26;2.4536355
United States;2020/10/27;2.3984222
United States;2020/10/28;2.427702
United States;2020/10/29;2.4716215
United States;2020/10/30;2.4732945
United States;2020/10/31;2.554441
United States;2020/11/01;2.54984
United States;2020/11/02;2.5941777
United States;2020/11/03;2.6389337
United States;2020/11/04;2.6623576
United States;2020/11/05;2.7188253
United States;2020/11/06;2.8171215
United States;2020/11/07;2.8660603
United States;2020/11/08;3.0132952
United States;2020/11/09;3.077292
United States;2020/11/10;3.150073
United States;2020/11/11;3.230383
United States;2020/11/12;3.4993374
United States;2020/11/13;3.5913591
United States;2020/11/14;3.641553
United States;2020/11/15;3.646154
United States;2020/11/16;3.803846
United States;2020/11/17;3.8644967
United States;2020/11/18;3.9013054
United States;2020/11/19;3.866588
United States;2020/11/20;3.9983466
United States;2020/11/21;4.2380214
United States;2020/11/22;4.525799
United States;2020/11/23;4.6312056
United States;2020/11/24;4.7466507
United States;2020/11/25;4.911872
United States;2020/11/26;5.0365195
United States;2020/11/27;5.2272553
United States;2020/11/28;5.1243587
United States;2020/11/29;4.998456
United States;2020/11/30;4.907271
United States;2020/12/01;4.8980684
United States;2020/12/02;4.9537
United States;2020/12/03;5.1586576
United States;2020/12/04;5.353995
United States;2020/12/05;5.799882
United States;2020/12/06;6.1909747
United States;2020/12/07;6.5548787
United States;2020/12/08;6.683291
United States;2020/12/09;6.861897
United States;2020/12/10;6.938024
United States;2020/12/11;7.1751895
United States;2020/12/12;7.1605496
United States;2020/12/13;7.4094267
United States;2020/12/14;7.436197
United States;2020/12/15;7.624005
United States;2020/12/16;7.6164756
United States;2020/12/17;7.698877
United States;2020/12/18;7.7264833
United States;2020/12/19;7.9912553
United States;2020/12/20;7.8912864
United States;2020/12/21;8.0113325
United States;2020/12/22;8.033502
United States;2020/12/23;8.106282
United States;2020/12/24;8.161914
United States;2020/12/25;8.098754
United States;2020/12/26;7.9661584
United States;2020/12/27;7.6683426
United States;2020/12/28;7.217854
United States;2020/12/29;7.1396356
United States;2020/12/30;7.160968
United States;2020/12/31;7.353377
United States;2021/01/01;7.5729747
United States;2021/01/02;7.8795743
United States;2021/01/03;8.219218
United States;2021/01/04;8.526237
United States;2021/01/05;8.585214
United States;2021/01/06;8.522054
United States;2021/01/07;8.582705
United States;2021/01/08;8.621186
United States;2021/01/09;8.714881
United States;2021/01/10;8.991783
United States;2021/01/11;9.421357
United States;2021/01/12;9.635099
United States;2021/01/13;9.846331
United States;2021/01/14;9.889832
United States;2021/01/15;9.978089
United States;2021/01/16;9.88774
United States;2021/01/17;9.750963
United States;2021/01/18;9.808685
United States;2021/01/19;9.827508
United States;2021/01/20;9.708716
United States;2021/01/21;9.348158
United States;2021/01/22;9.247771
United States;2021/01/23;9.285834
United States;2021/01/24;9.409227
United States;2021/01/25;9.210126
United States;2021/01/26;9.158677
United States;2021/01/27;9.069583
United States;2021/01/28;9.420103
United States;2021/01/29;9.47197
United States;2021/01/30;9.47908
United States;2021/01/31;9.306331
United States;2021/02/01;9.203433
United States;2021/02/02;9.125633
United States;2021/02/03;9.205943
United States;2021/02/04;8.942844
United States;2021/02/05;8.662596
United States;2021/02/06;8.351813
United States;2021/02/07;8.407445
United States;2021/02/08;8.397406
United States;2021/02/09;8.1799
United States;2021/02/10;7.9452443
United States;2021/02/11;7.7457247
United States;2021/02/12;7.5503874
United States;2021/02/13;7.6026726
United States;2021/02/14;8.297855
United States;2021/02/15;8.512433
United States;2021/02/16;8.429195
United States;2021/02/17;8.311659
United States;2021/02/18;7.867026
United States;2021/02/19;7.6026726
United States;2021/02/20;7.1823
United States;2021/02/21;6.036629
United States;2021/02/22;5.418828
United States;2021/02/23;5.399169
United States;2021/02/24;5.440997
United States;2021/02/25;5.5710826
United States;2021/02/26;5.4849167
United States;2021/02/27;5.7371397
United States;2021/02/28;5.588232
United States;2021/03/01;5.5024843
United States;2021/03/02;5.293762
United States;2021/03/03;5.225164
United States;2021/03/04;4.9783783
United States;2021/03/05;4.9453344
United States;2021/03/06;4.3869295
United States;2021/03/07;4.3693614
United States;2021/03/08;4.2200356
United States;2021/03/09;4.1652403
United States;2021/03/10;3.9473162
United States;2021/03/11;3.9778507
United States;2021/03/12;3.8440008
United States;2021/03/13;3.7611814
United States;2021/03/14;3.5800657
United States;2021/03/15;3.446634
United States;2021/03/16;3.3445735
United States;2021/03/17;3.298981
United States;2021/03/18;3.1534193
United States;2021/03/19;2.9438605
United States;2021/03/20;2.7928612
United States;2021/03/21;2.6201112
United States;2021/03/22;2.5197237
United States;2021/03/23;2.478732
United States;2021/03/24;2.581211
United States;2021/03/25;2.539383
United States;2021/03/26;2.5607152
United States;2021/03/27;2.5711722
United States;2021/03/28;2.5561142
United States;2021/03/29;2.6117456
United States;2021/03/30;2.6389337
United States;2021/03/31;2.4758043
United States;2021/04/01;2.4657655
United States;2021/04/02;2.3913114
United States;2021/04/03;2.3222952
United States;2021/04/04;2.238639
United States;2021/04/05;2.178825
United States;2021/04/06;2.1428528
United States;2021/04/07;2.0650525
United States;2021/04/08;2.0734181
United States;2021/04/09;2.0202963
United States;2021/04/10;2.0416288
United States;2021/04/11;2.0508308
United States;2021/04/12;2.064216
United States;2021/04/13;2.037446
United States;2021/04/14;2.108972
United States;2021/04/15;2.1098084
United States;2021/04/16;2.0934956
United States;2021/04/17;2.062961
United States;2021/04/18;2.039119
United States;2021/04/19;1.9918534
United States;2021/04/20;2.00482
United States;2021/04/21;1.9755404
United States;2021/04/22;1.973449
United States;2021/04/23;1.9671748
United States;2021/04/24;1.962992
United States;2021/04/25;1.9747038
United States;2021/04/26;1.9859974
United States;2021/04/27;1.9592274
United States;2021/04/28;1.9609005
United States;2021/04/29;1.8772444
United States;2021/04/30;1.9044327
United States;2021/05/01;1.8914659
United States;2021/05/02;1.8793358
United States;2021/05/03;1.8634411
United States;2021/05/04;1.8906294
United States;2021/05/05;1.8918842
United States;2021/05/06;1.9454242
United States;2021/05/07;1.896067
United States;2021/05/08;1.861768
United States;2021/05/09;1.861768
United States;2021/05/10;1.85884
United States;2021/05/11;1.8203582
United States;2021/05/12;1.7889872
United States;2021/05/13;1.7571977
United States;2021/05/14;1.742558
United States;2021/05/15;1.7057493
United States;2021/05/16;1.6618297
United States;2021/05/17;1.5919769
United States;2021/05/18;1.604107
United States;2021/05/19;1.5903038
United States;2021/05/20;1.5953231
United States;2021/05/21;1.5551682
United States;2021/05/22;1.5376004
United States;2021/05/23;1.5158497
United States;2021/05/24;1.5020465
United States;2021/05/25;1.4393044
United States;2021/05/26;1.5200325
United States;2021/05/27;1.4815507
United States;2021/05/28;1.4539442
United States;2021/05/29;1.4556173
United States;2021/05/30;1.4782045
United States;2021/05/31;1.4330301
United States;2021/06/01;1.4192269
United States;2021/06/02;1.2841221
United States;2021/06/03;1.206322
United States;2021/06/04;1.1958649
United States;2021/06/05;1.1678401
United States;2021/06/06;1.1189013
United States;2021/06/07;1.1578014
United States;2021/06/08;1.2284908
United States;2021/06/09;1.266136
United States;2021/06/10;1.2581887
United States;2021/06/11;1.2142693
United States;2021/06/12;1.1741143
United States;2021/06/13;1.0975689
United States;2021/06/14;1.0197687
United States;2021/06/15;0.90641457
United States;2021/06/16;0.85496604
United States;2021/06/17;0.85622084
United States;2021/06/18;0.8348885
United States;2021/06/19;0.7918056
United States;2021/06/20;0.73701084
United States;2021/06/21;0.7549969
United States;2021/06/22;0.78469485
United States;2021/06/23;0.81271964
United States;2021/06/24;0.80937344
United States;2021/06/25;0.8051906
United States;2021/06/26;0.8202487
United States;2021/06/27;0.878808
United States;2021/06/28;0.8750435
United States;2021/06/29;0.85412943
United States;2021/06/30;0.8194122
United States;2021/07/01;0.8085368
United States;2021/07/02;0.7742378
United States;2021/07/03;0.7633625
United States;2021/07/04;0.71818817
United States;2021/07/05;0.6805429
United States;2021/07/06;0.6604654
United States;2021/07/07;0.62700295
United States;2021/07/08;0.6349503
United States;2021/07/09;0.63746
United States;2021/07/10;0.6261664
United States;2021/07/11;0.63118577
United States;2021/07/12;0.6299309
United States;2021/07/13;0.62742126
United States;2021/07/14;0.7077312
United States;2021/07/15;0.7227893
United States;2021/07/16;0.7612711
United States;2021/07/17;0.7851131
United States;2021/07/18;0.8077003
United States;2021/07/19;0.8219218
United States;2021/07/20;0.8332154
United States;2021/07/21;0.82861435
United States;2021/07/22;0.8215036
United States;2021/07/23;0.84534556
United States;2021/07/24;0.8532929
United States;2021/07/25;0.87169725
United States;2021/07/26;0.9013952
United States;2021/07/27;0.9444781
United States;2021/07/28;0.9975998
United States;2021/07/29;1.0724721
United States;2021/07/30;1.1122087
United States;2021/07/31;1.1778789
United States;2021/08/01;1.224308
United States;2021/08/02;1.2832856
United States;2021/08/03;1.3338976
United States;2021/08/04;1.4363763
United States;2021/08/05;1.5204508
United States;2021/08/06;1.6237662
United States;2021/08/07;1.7316827
United States;2021/08/08;1.8626045
United States;2021/08/09;1.9684296
United States;2021/08/10;2.0340996
United States;2021/08/11;2.0608697
United States;2021/08/12;2.1700408
United States;2021/08/13;2.1160827
United States;2021/08/14;2.2081046
United States;2021/08/15;2.3578491
United States;2021/08/16;2.4649289
United States;2021/08/17;2.5285077
United States;2021/08/18;2.5807927
United States;2021/08/19;2.6778338
United States;2021/08/20;3.0480125
United States;2021/08/21;3.218671
United States;2021/08/22;3.3692522
United States;2021/08/23;3.4800966
United States;2021/08/24;3.5721183
United States;2021/08/25;3.7226994
United States;2021/08/26;3.915945
United States;2021/08/27;3.9832883
United States;2021/08/28;4.1418166
United States;2021/08/29;4.2593536
United States;2021/08/30;4.3810735
United States;2021/08/31;4.499865
United States;2021/09/01;4.51576
United States;2021/09/02;4.5793386
United States;2021/09/03;4.728665
United States;2021/09/04;4.840764
United States;2021/09/05;4.8976502
United States;2021/09/06;4.9101987
United States;2021/09/07;4.9691763
United States;2021/09/08;4.906016
United States;2021/09/09;4.7868056
United States;2021/09/10;4.830307
United States;2021/09/11;4.921492
United States;2021/09/12;5.054924
United States;2021/09/13;5.1590757
United States;2021/09/14;5.0821123
United States;2021/09/15;5.190865
United States;2021/09/16;5.5635533
United States;2021/09/17;5.7225
United States;2021/09/18;5.6647773
United States;2021/09/19;5.6844363
United States;2021/09/20;5.6216946
United States;2021/09/21;5.6442814
United States;2021/09/22;5.6509743
United States;2021/09/23;5.622531
United States;2021/09/24;5.560207
United States;2021/09/25;5.545567
United States;2021/09/26;5.598271
United States;2021/09/27;5.5338554
United States;2021/09/28;5.460656
United States;2021/09/29;5.7070236
United States;2021/09/30;5.62755
United States;2021/10/01;5.586977
United States;2021/10/02;5.540548
United States;2021/10/03;5.4343047
United States;2021/10/04;5.372399
United States;2021/10/05;5.3401914
United States;2021/10/06;5.0888047
United States;2021/10/07;5.0469766
United States;2021/10/08;4.9633203
United States;2021/10/09;4.8696256
United States;2021/10/10;4.887193
United States;2021/10/11;4.788479
United States;2021/10/12;4.8181767
United States;2021/10/13;4.6793075
United States;2021/10/14;4.62033
United States;2021/10/15;4.533746
United States;2021/10/16;4.4659843
United States;2021/10/17;4.3760543
United States;2021/10/18;4.3095474
United States;2021/10/19;4.176534
United States;2021/10/20;4.722809
United States;2021/10/21;4.6956205
United States;2021/10/22;4.693529
United States;2021/10/23;4.6713605
United States;2021/10/24;4.6391525
United States;2021/10/25;4.539602
United States;2021/10/26;4.39404
United States;2021/10/27;3.850275
United States;2021/10/28;3.9351861
United States;2021/10/29;3.9033966
United States;2021/10/30;3.8004997
United States;2021/10/31;3.7289736
United States;2021/11/01;3.6448991
United States;2021/11/02;3.6260765
United States;2021/11/03;3.695511
United States;2021/11/04;3.443706
United States;2021/11/05;3.202358
United States;2021/11/06;3.1718235
United States;2021/11/07;3.098206
United States;2021/11/08;3.1078265
United States;2021/11/09;3.0885856
United States;2021/11/10;3.0739458
United States;2021/11/11;3.1312504
United States;2021/11/12;3.1969204
United States;2021/11/13;3.0990427
United States;2021/11/14;3.1492364
United States;2021/11/15;3.1776795
United States;2021/11/16;3.1613665
United States;2021/11/17;3.1274858
United States;2021/11/18;3.0760372
United States;2021/11/19;3.1166105
United States;2021/11/20;4.32837
United States;2021/11/21;4.298254
United States;2021/11/22;4.227146
United States;2021/11/23;4.210415
United States;2021/11/24;4.250988
United States;2021/11/25;4.291143
United States;2021/11/26;4.2627
United States;2021/11/27;2.8397086
United States;2021/11/28;2.380018
United States;2021/11/29;2.313093
United States;2021/11/30;2.3197856
United States;2021/12/01;2.52307
United States;2021/12/02;2.5490034
United States;2021/12/03;2.6966565
United States;2021/12/04;3.0224972
United States;2021/12/05;3.473404
United States;2021/12/06;3.6231487
United States;2021/12/07;3.6599572
United States;2021/12/08;3.503102
United States;2021/12/09;3.590941
United States;2021/12/10;3.4876256
United States;2021/12/11;3.4533265
United States;2021/12/12;3.5913591
United States;2021/12/13;3.5570602
United States;2021/12/14;3.5675173
United States;2021/12/15;3.577556
United States;2021/12/16;3.6093452
United States;2021/12/17;3.7850232
United States;2021/12/18;3.765364
United States;2021/12/19;3.7917159
United States;2021/12/20;3.8335438
United States;2021/12/21;3.8251781
United States;2021/12/22;3.8900118
United States;2021/12/23;4.0368285
United States;2021/12/24;4.017587
United States;2021/12/25;4.8800826
United States;2021/12/26;4.6015077
United States;2021/12/27;4.464311
United States;2021/12/28;4.4559455
United States;2021/12/29;4.5893774
United States;2021/12/30;4.6194935
United States;2021/12/31;4.606527
United States;2022/01/01;3.8356352
United States;2022/01/02;3.8255966
United States;2022/01/03;3.8958676
United States;2022/01/04;3.941042
United States;2022/01/05;3.893358
United States;2022/01/06;4.106263
United States;2022/01/07;4.1158834
United States;2022/01/08;4.4312673
United States;2022/01/09;4.900578
United States;2022/01/10;5.0842037
United States;2022/01/11;5.2201447
United States;2022/01/12;5.3414464
United States;2022/01/13;5.4874263
United States;2022/01/14;5.7526164
United States;2022/01/15;5.79068
United States;2022/01/16;6.0148783
United States;2022/01/17;6.22862
United States;2022/01/18;6.3014007
United States;2022/01/19;6.0884957
United States;2022/01/20;5.8596964
United States;2022/01/21;6.185537
United States;2022/01/22;6.4875355
United States;2022/01/23;6.821324
United States;2022/01/24;6.7535625
United States;2022/01/25;6.7899528
United States;2022/01/26;7.3466845
United States;2022/01/27;7.7181177
United States;2022/01/28;7.78086
United States;2022/01/29;7.7796054
United States;2022/01/30;7.6976223
United States;2022/01/31;7.82227
United States;2022/02/01;7.80763
United States;2022/02/02;7.8055387
United States;2022/02/03;8.03392
United States;2022/02/04;7.954028
United States;2022/02/05;7.877483
United States;2022/02/06;7.802611
United States;2022/02/07;7.6930213
United States;2022/02/08;7.604764
United States;2022/02/09;7.8231063
United States;2022/02/10;7.709334
United States;2022/02/11;7.62024
United States;2022/02/12;7.563354
United States;2022/02/13;7.3408284
United States;2022/02/14;7.2216187
United States;2022/02/15;7.227056
United States;2022/02/16;7.08986
United States;2022/02/17;6.908326
United States;2022/02/18;6.7840967
United States;2022/02/19;6.674089
United States;2022/02/20;6.429813
United States;2022/02/21;6.323988
United States;2022/02/22;6.2658467
United States;2022/02/23;5.482407
United States;2022/02/24;5.4330497
United States;2022/02/25;5.3924766
United States;2022/02/26;5.464421
United States;2022/02/27;5.4568915
United States;2022/02/28;5.3983326
United States;2022/03/01;5.302964
United States;2022/03/02;5.805738
United States;2022/03/03;5.2699203
United States;2022/03/04;4.820268
United States;2022/03/05;4.3501205
United States;2022/03/06;4.048122
United States;2022/03/07;3.9418786
United States;2022/03/08;3.9448066
United States;2022/03/09;3.6218936
United States;2022/03/10;3.5231795
United States;2022/03/11;3.6992757
United States;2022/03/12;3.654938
United States;2022/03/13;3.5997248
United States;2022/03/14;3.6766884
United States;2022/03/15;3.6047442
United States;2022/03/16;3.4589036
United States;2022/03/17;3.3164093
United States;2022/03/18;3.093396
United States;2022/03/19;2.999701
United States;2022/03/20;2.7727835
United States;2022/03/21;2.6234574
United States;2022/03/22;2.6014977
United States;2022/03/23;2.5598786
United States;2022/03/24;2.3482287
United States;2022/03/25;2.2411487
United States;2022/03/26;2.1696227
United States;2022/03/27;2.0876396
United States;2022/03/28;2.079274
United States;2022/03/29;2.0562685
United States;2022/03/30;2.0131857
United States;2022/03/31;1.927438
United States;2022/04/01;1.8977401
United States;2022/04/02;1.8178484
United States;2022/04/03;1.7450676
United States;2022/04/04;1.7316827
United States;2022/04/05;1.7408848
United States;2022/04/06;1.5886306
United States;2022/04/07;1.5016282
United States;2022/04/08;1.4058418
United States;2022/04/09;1.3301331
United States;2022/04/10;1.4501797
United States;2022/04/11;1.4472517
United States;2022/04/12;1.4271742
United States;2022/04/13;1.4275925
United States;2022/04/14;1.5150132
United States;2022/04/15;1.3723794
United States;2022/04/16;1.4505979
United States;2022/04/17;1.306291
United States;2022/04/18;1.2678092
United States;2022/04/19;1.2627898
United States;2022/04/20;1.2807759
United States;2022/04/21;1.152782
United States;2022/04/22;1.1293583
United States;2022/04/23;1.1063528
United States;2022/04/24;1.0218601
United States;2022/04/25;1.0314806
United States;2022/04/26;1.0331537
United States;2022/04/27;0.9708298
United States;2022/04/28;0.9528437
United States;2022/04/29;1.0289708
United States;2022/04/30;0.87546176
United States;2022/05/01;0.9377856
United States;2022/05/02;0.9453147
United States;2022/05/03;0.9754309
United States;2022/05/04;0.9599545
United States;2022/05/05;1.0703807
United States;2022/05/06;1.1017517
United States;2022/05/07;1.1067711
United States;2022/05/08;1.1046797
United States;2022/05/09;1.0925496
United States;2022/05/10;1.0632699
United States;2022/05/11;1.0670344
United States;2022/05/12;0.9603728
United States;2022/05/13;0.86082196
United States;2022/05/14;0.84492725
United States;2022/05/15;0.82234013
United States;2022/05/16;0.82986915
United States;2022/05/17;0.831124
United States;2022/05/18;0.8486918
United States;2022/05/19;0.8382348
United States;2022/05/20;0.85496604
United States;2022/05/21;0.8507832
United States;2022/05/22;0.8704424
United States;2022/05/23;0.8779715
United States;2022/05/24;0.8783898
United States;2022/05/25;0.94405985
United States;2022/05/26;0.98714274
United States;2022/05/27;1.0260429
United States;2022/05/28;1.0574139
United States;2022/05/29;1.0996603
United States;2022/05/30;1.0954775
United States;2022/05/31;1.091713
United States;2022/06/01;0.9620459
United States;2022/06/02;0.9181264
United States;2022/06/03;0.8662596
United States;2022/06/04;0.87755316
United States;2022/06/05;0.82777774
United States;2022/06/06;0.82777774
United States;2022/06/07;0.85663915
United States;2022/06/08;0.94824266
United States;2022/06/09;0.9942535
United States;2022/06/10;1.0222783
United States;2022/06/11;0.9846331
United States;2022/06/12;0.95535344
United States;2022/06/13;0.9791954
United States;2022/06/14;0.9641373
United States;2022/06/15;0.95953625
United States;2022/06/16;0.9356942
United States;2022/06/17;0.9051597
United States;2022/06/18;0.9206361
United States;2022/06/19;0.92105436
United States;2022/06/20;0.9009769
United States;2022/06/21;0.9110156
United States;2022/06/22;0.8499467
United States;2022/06/23;0.88926506
United States;2022/06/24;0.9126888
United States;2022/06/25;0.9925804
United States;2022/06/26;1.0461204
United States;2022/06/27;1.0507214
United States;2022/06/28;1.0344085
United States;2022/06/29;1.082929
United States;2022/06/30;1.1297765
United States;2022/07/01;1.1004969
United States;2022/07/02;1.0938044
United States;2022/07/03;1.105098
United States;2022/07/04;1.1180646
United States;2022/07/05;1.1226658
United States;2022/07/06;1.0653613
United States;2022/07/07;1.0001094
United States;2022/07/08;1.0193504
United States;2022/07/09;1.0256246
United States;2022/07/10;1.0264611
United States;2022/07/11;1.0130762
United States;2022/07/12;1.0231149
United States;2022/07/13;1.0900398
United States;2022/07/14;1.1661669
United States;2022/07/15;1.2121779
United States;2022/07/16;1.1971197
United States;2022/07/17;1.1649121
United States;2022/07/18;1.1849896
United States;2022/07/19;1.210923
United States;2022/07/20;1.2410393
United States;2022/07/21;1.2636263
United States;2022/07/22;1.2485683
United States;2022/07/23;1.2648813
United States;2022/07/24;1.333061
United States;2022/07/25;1.3351524
United States;2022/07/26;1.3351524
United States;2022/07/27;1.3150749
United States;2022/07/28;1.2841221
United States;2022/07/29;1.292906
United States;2022/07/30;1.3037814
United States;2022/07/31;1.3021083
United States;2022/08/01;1.292906
United States;2022/08/02;1.2699006
United States;2022/08/03;1.3104738
United States;2022/08/04;1.3477008
United States;2022/08/05;1.3556482
United States;2022/08/06;1.3723794
United States;2022/08/07;1.3640138
United States;2022/08/08;1.3744708
United States;2022/08/09;1.3757256
United States;2022/08/10;1.3493739
United States;2022/08/11;1.3828365
United States;2022/08/12;1.407515
United States;2022/08/13;1.4188086
United States;2022/08/14;1.4397227
United States;2022/08/15;1.4271742
United States;2022/08/16;1.4255011
United States;2022/08/17;1.4280107
United States;2022/08/18;1.3987311
United States;2022/08/19;1.3924569
United States;2022/08/20;1.3711246
United States;2022/08/21;1.3514653
United States;2022/08/22;1.3552299
United States;2022/08/23;1.3602493
United States;2022/08/24;1.3456094
